기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2022-02","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.0,0,166733.9,33849,-33849
"2022-02","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",546.7,813,88686.4,53175,-52362
"2022-02","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",14.2,37,10497.1,27770,-27733
"2022-02","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",289.2,136426,67.8,12354,124072
"2022-02","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.0,112834,2.4,126649,-13815
"2022-02","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.2,79576,2.6,238447,-158871
"2022-02","7502","니켈의 괴(塊)",320.3,7077,3000.6,70663,-63586
"2022-02","7601","알루미늄의 괴(塊)",31666.2,103485,103681.9,339974,-236489
"2022-03","1001","밀과 메슬린(meslin)",0.0,0,429375.6,172448,-172448
"2022-03","1005","옥수수",0.8,6,1105624.8,367384,-367378
"2022-03","1201","대두(부수었는지에 상관없다)",0.0,0,88315.5,58028,-58028
"2022-03","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",226.6,543,27487.8,38642,-38100
"2022-03","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,62192.4,90817,-90817
"2022-03","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",9902.8,537,6289989.5,745388,-744851
"2022-03","2603","구리광과 그 정광(精鑛)",35838.2,82390,129675.3,429004,-346614
"2022-03","2606","알루미늄광과 그 정광(精鑛)",44.0,4,1068.1,470,-466
"2022-03","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",14.8,7,9886405.6,2125932,-2125925
"2022-03","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",1.6,6,11469770.9,8466710,-8466704
"2022-03","2711","석유가스와 그 밖의 가스 상태의 탄화수소",13998.7,25507,5727639.3,5696569,-5671062
"2022-03","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",141.4,323,30303.0,56492,-56169
"2022-03","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",15.4,14,216208.0,43356,-43341
"2022-03","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",338.0,635,122809.3,72927,-72293
"2022-03","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",40.9,97,10702.6,28058,-27961
"2022-03","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",330.9,176503,64.8,12666,163837
"2022-03","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",4.8,281240,1.5,79860,201380
"2022-03","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.3,96949,2.7,279484,-182535
"2022-03","7502","니켈의 괴(塊)",150.3,3634,2749.1,66092,-62458
"2022-03","7601","알루미늄의 괴(塊)",33699.8,115259,145259.2,496210,-380951
"2022-04","1001","밀과 메슬린(meslin)",0.0,0,450041.3,169623,-169623
"2022-04","1005","옥수수",0.7,3,1086150.6,370612,-370609
"2022-04","1201","대두(부수었는지에 상관없다)",1.2,17,173661.4,110516,-110499
"2022-04","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",306.4,692,29383.8,48405,-47713
"2022-04","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,57794.8,96459,-96459
"2022-04","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",22813.6,1271,4092901.9,552466,-551195
"2022-04","2603","구리광과 그 정광(精鑛)",96387.2,211243,271116.7,791019,-579776
"2022-04","2606","알루미늄광과 그 정광(精鑛)",0.0,0,43970.3,2883,-2883
"2022-04","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",118.2,76,8471339.0,2115615,-2115539
"2022-04","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,11492668.5,9594652,-9594652
"2022-04","2711","석유가스와 그 밖의 가스 상태의 탄화수소",13430.7,24385,4140400.7,3030539,-3006154
"2022-04","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",723.8,1595,27559.7,52509,-50914
"2022-04","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",50.8,148,220912.3,43463,-43315
"2022-04","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",523.1,908,78184.2,53533,-52624
"2022-04","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",48.8,86,11643.3,33507,-33421
"2022-04","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",228.3,108409,102.5,18217,90192
"2022-04","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.6,150907,1.6,90179,60728
"2022-04","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.5,81929,3.2,331859,-249929
"2022-04","7502","니켈의 괴(塊)",350.2,11222,2941.4,78233,-67012
"2022-04","7601","알루미늄의 괴(塊)",32351.2,117799,120692.1,424491,-306691
"2022-05","1001","밀과 메슬린(meslin)",0.0,0,498501.3,189315,-189315
"2022-05","1005","옥수수",3294.0,1027,787908.3,285536,-284510
"2022-05","1201","대두(부수었는지에 상관없다)",80.5,128,69960.3,51764,-51636
"2022-05","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",264.3,588,18674.0,31624,-31036
"2022-05","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,60187.0,99257,-99257
"2022-05","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",4948.3,235,6829256.9,980042,-979808
"2022-05","2603","구리광과 그 정광(精鑛)",48051.5,108350,209873.6,500927,-392577
"2022-05","2606","알루미늄광과 그 정광(精鑛)",44.0,4,44914.5,3348,-3344
"2022-05","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",2.0,1,10444345.7,2777377,-2777375
"2022-05","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,10839659.1,8945185,-8945185
"2022-05","2711","석유가스와 그 밖의 가스 상태의 탄화수소",16529.2,25087,4099563.7,3062921,-3037834
"2022-05","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",54.8,272,25712.1,48841,-48570
"2022-05","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",43.5,31,202801.0,46014,-45983
"2022-05","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",425.6,358,109826.8,72470,-72113
"2022-05","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",15.0,35,9564.4,28321,-28286
"2022-05","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",253.5,138175,67.5,13971,124205
"2022-05","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.6,87571,2.0,100016,-12445
"2022-05","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.1,69288,3.8,360571,-291284
"2022-05","7502","니켈의 괴(塊)",452.8,14019,3308.5,101083,-87064
"2022-05","7601","알루미늄의 괴(塊)",24878.1,82039,126580.5,426838,-344799
"2022-06","1001","밀과 메슬린(meslin)",0.0,0,322732.5,123473,-123473
"2022-06","1005","옥수수",26.5,14,849618.8,325186,-325172
"2022-06","1201","대두(부수었는지에 상관없다)",1.4,11,105447.7,76925,-76914
"2022-06","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",290.4,663,47734.3,78719,-78056
"2022-06","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,46672.8,75611,-75611
"2022-06","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",21087.6,1454,5579881.1,793292,-791839
"2022-06","2603","구리광과 그 정광(精鑛)",58330.6,132557,172897.9,470750,-338192
"2022-06","2606","알루미늄광과 그 정광(精鑛)",85.9,8,45916.3,3489,-3481
"2022-06","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",0.5,1,11113432.0,2849733,-2849731
"2022-06","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",2.7,3,9924140.5,8553251,-8553249
"2022-06","2711","석유가스와 그 밖의 가스 상태의 탄화수소",29033.9,34133,3009918.5,2328645,-2294512
"2022-06","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",81.1,202,30087.1,56968,-56766
"2022-06","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",26.7,72,176539.9,40126,-40054
"2022-06","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",280.4,832,101045.0,67297,-66465
"2022-06","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",14.8,34,10628.9,32491,-32457
"2022-06","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",253.2,130573,67.2,8608,121965
"2022-06","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.2,66541,2.3,129429,-62889
"2022-06","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.9,124274,2.3,195701,-71427
"2022-06","7502","니켈의 괴(塊)",96.8,3047,3339.5,103070,-100023
"2022-06","7601","알루미늄의 괴(塊)",25128.9,73879,102744.5,322597,-248718
"2022-07","1001","밀과 메슬린(meslin)",0.0,0,361373.0,151146,-151146
"2022-07","1005","옥수수",0.5,3,972345.7,403559,-403556
"2022-07","1201","대두(부수었는지에 상관없다)",0.9,7,131550.0,94535,-94528
"2022-07","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",179.3,461,26053.1,49490,-49029
"2022-07","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,68441.0,107766,-107766
"2022-07","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",14633.3,825,5891040.4,848444,-847619
"2022-07","2603","구리광과 그 정광(精鑛)",48313.3,108046,227947.5,708167,-600121
"2022-07","2606","알루미늄광과 그 정광(精鑛)",132.0,13,2233.1,856,-843
"2022-07","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",11.0,8,11818980.2,2993548,-2993540
"2022-07","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,13162518.1,11455475,-11455475
"2022-07","2711","석유가스와 그 밖의 가스 상태의 탄화수소",30908.6,37275,4037020.7,3963146,-3925870
"2022-07","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",315.7,701,31848.4,59849,-59149
"2022-07","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",41.1,51,189640.7,39689,-39637
"2022-07","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",263.7,464,91117.7,61628,-61164
"2022-07","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",31.7,24,11659.8,37460,-37436
"2022-07","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",243.7,131617,49.7,9162,122455
"2022-07","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.2,63419,2.0,108789,-45371
"2022-07","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.0,64041,2.3,159501,-95460
"2022-07","7502","니켈의 괴(塊)",82.8,2233,3348.2,93036,-90803
"2022-07","7601","알루미늄의 괴(塊)",22080.6,77110,133611.7,387007,-309897
"2022-08","1001","밀과 메슬린(meslin)",0.0,0,288555.7,115996,-115996
"2022-08","1005","옥수수",3.2,14,964907.9,387325,-387310
"2022-08","1201","대두(부수었는지에 상관없다)",0.5,4,158981.0,118127,-118123
"2022-08","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",142.3,407,37589.8,68984,-68578
"2022-08","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",2.0,3,41911.4,54415,-54411
"2022-08","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",29475.7,1527,5889361.7,874317,-872790
"2022-08","2603","구리광과 그 정광(精鑛)",35437.7,70357,183435.7,461258,-390900
"2022-08","2606","알루미늄광과 그 정광(精鑛)",132.0,13,46722.7,3807,-3794
"2022-08","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",88.7,65,12232686.1,2941514,-2941449
"2022-08","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.2,0,12913450.4,10538860,-10538859
"2022-08","2711","석유가스와 그 밖의 가스 상태의 탄화수소",33127.6,38594,4413269.8,5000413,-4961819
"2022-08","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",87.1,406,36832.4,68089,-67683
"2022-08","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.4,0,187712.6,38223,-38223
"2022-08","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",327.8,394,104989.3,66214,-65820
"2022-08","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",14.9,40,9704.1,32375,-32335
"2022-08","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",248.4,126363,57.5,10698,115665
"2022-08","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.0,111422,1.5,77632,33789
"2022-08","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.0,57902,1.5,107078,-49175
"2022-08","7502","니켈의 괴(塊)",64.7,1948,2546.4,67669,-65721
"2022-08","7601","알루미늄의 괴(塊)",22055.4,58238,122526.8,337080,-278843
"2022-09","1001","밀과 메슬린(meslin)",0.0,0,436070.7,193763,-193763
"2022-09","1005","옥수수",0.0,0,1035132.7,403906,-403906
"2022-09","1201","대두(부수었는지에 상관없다)",23.0,14,83810.0,65705,-65692
"2022-09","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",141.0,362,33610.0,59027,-58665
"2022-09","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.0,0,45658.4,54101,-54101
"2022-09","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",25635.0,1220,5653573.2,774569,-773349
"2022-09","2603","구리광과 그 정광(精鑛)",89889.0,177611,213298.2,628775,-451164
"2022-09","2606","알루미늄광과 그 정광(精鑛)",0.0,0,929.6,384,-384
"2022-09","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",17.0,14,10581753.2,2131425,-2131412
"2022-09","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,11413188.0,8962679,-8962679
"2022-09","2711","석유가스와 그 밖의 가스 상태의 탄화수소",43409.5,43292,4866807.6,6652106,-6608813
"2022-09","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",242.5,610,37436.6,67411,-66800
"2022-09","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.5,1,159335.2,31434,-31433
"2022-09","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",121.3,336,78119.5,46529,-46193
"2022-09","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",14.8,36,10061.2,33783,-33747
"2022-09","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",287.1,140279,55.4,8032,132247
"2022-09","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",2.7,146112,1.4,67971,78141
"2022-09","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.5,50166,2.2,169887,-119721
"2022-09","7502","니켈의 괴(塊)",174.0,4339,1526.1,36596,-32258
"2022-09","7601","알루미늄의 괴(塊)",22520.2,57466,136122.5,356679,-299213
"2022-10","1001","밀과 메슬린(meslin)",0.0,0,280639.4,127233,-127233
"2022-10","1005","옥수수",0.1,1,1000100.8,369645,-369645
"2022-10","1201","대두(부수었는지에 상관없다)",0.8,7,91491.6,74985,-74979
"2022-10","1507","대두유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",133.4,327,48072.9,78428,-78101
"2022-10","1511","팜유와 그 분획물(정제했는지에 상관없으며 화학적으로 변성 가공한 것은 제외한다)",0.3,1,26010.8,27874,-27873
"2022-10","2601","철광과 그 정광(精鑛)[배소(焙燒)한 황화철광을 포함한다]",29708.4,1480,5451785.1,706818,-705338
"2022-10","2603","구리광과 그 정광(精鑛)",72283.7,141038,150360.7,309831,-168793
"2022-10","2606","알루미늄광과 그 정광(精鑛)",0.0,0,45009.0,3164,-3164
"2022-10","2701","석탄과 석탄으로 제조한 연탄ㆍ조개탄(ovoid)과 이와 유사한 고체 연료",25.6,23,8158278.6,1864822,-1864799
"2022-10","2709","석유와 역청유(瀝靑油)(원유로 한정한다)",0.0,0,10678184.4,8045414,-8045414
"2022-10","2711","석유가스와 그 밖의 가스 상태의 탄화수소",51515.8,49895,4839471.5,5593133,-5543238
"2022-10","4001","천연고무ㆍ발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)[일차제품(primary form)ㆍ판ㆍ시트(sheet)ㆍ스트립 모양으로 한정한다]",45.3,224,34951.3,60540,-60316
"2022-10","4403","원목[껍질ㆍ변재(邊材)를 벗긴 것인지 또는 거칠게 각을 뜬 것인지에 상관없다]",0.0,0,168355.8,33481,-33481
"2022-10","4407","제재목[길이의 방향으로 쪼갠 것, 평삭(平削)한 것, 회전식으로 절단한 것으로서 두께가 6밀리미터를 초과하는 것으로 한정하며, 대패질ㆍ연마ㆍ엔드-조인트한(end-jointed) 것인지에 상관없다]",166.7,228,99196.0,54196,-53967
"2022-10","5201","면[카드(card)하지도 코움(comb)하지도 않은 것으로 한정한다]",45.6,69,11355.1,37799,-37730
"2022-10","7106","은(금이나 백금을 도금한 은을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",277.8,137046,58.9,10673,126373
"2022-10","7108","금(백금을 도금한 금을 포함하며, 가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.6,79946,1.4,65808,14138
"2022-10","7110","백금(가공하지 않은 것ㆍ반가공한 모양이나 가루 모양인 것으로 한정한다)",1.3,76742,2.7,222358,-145616
"2022-10","7502","니켈의 괴(塊)",509.1,12005,2859.5,65443,-53438
"2022-10","7601","알루미늄의 괴(塊)",20656.2,51468,130700.7,333141,-281673
"2022-11","1001","밀과 메슬린(meslin)",0.0,0,503215.4,219979,-219979
"2022-11","1005","옥수수",2.3,17,1125110.5,392705,-392688
